path,label,subject
Subject 4/ADL/12.mp4#f176-239,0,4
Subject 4/ADL/12.mp4#f192-255,0,4
Subject 4/ADL/13.mp4#f0-63,0,4
Subject 4/ADL/13.mp4#f16-79,0,4
Subject 4/ADL/13.mp4#f32-95,0,4
Subject 4/ADL/13.mp4#f48-111,0,4
Subject 4/ADL/13.mp4#f64-127,0,4
Subject 4/ADL/13.mp4#f80-143,0,4
Subject 4/ADL/13.mp4#f96-159,0,4
Subject 4/ADL/14.mp4#f0-63,0,4
Subject 4/ADL/14.mp4#f16-79,0,4
Subject 4/ADL/14.mp4#f32-95,0,4
Subject 4/ADL/14.mp4#f48-111,0,4
Subject 4/ADL/14.mp4#f64-127,0,4
Subject 4/ADL/14.mp4#f80-143,0,4
Subject 4/ADL/14.mp4#f96-159,0,4
Subject 4/ADL/14.mp4#f112-175,0,4
Subject 4/ADL/14.mp4#f128-191,0,4
Subject 4/ADL/14.mp4#f144-207,0,4
Subject 4/ADL/14.mp4#f160-223,0,4
Subject 4/ADL/14.mp4#f176-239,0,4
Subject 4/ADL/15.mp4#f0-63,0,4
Subject 4/ADL/15.mp4#f16-79,0,4
Subject 4/ADL/15.mp4#f32-95,0,4
Subject 4/ADL/15.mp4#f48-111,0,4
Subject 4/ADL/15.mp4#f64-127,0,4
Subject 4/ADL/15.mp4#f80-143,0,4
Subject 4/ADL/16.mp4#f0-63,0,4
Subject 4/ADL/16.mp4#f16-79,0,4
Subject 4/ADL/16.mp4#f32-95,0,4
Subject 4/ADL/16.mp4#f48-111,0,4
Subject 4/ADL/16.mp4#f64-127,0,4
Subject 4/ADL/16.mp4#f80-143,0,4
Subject 4/ADL/16.mp4#f96-159,0,4
Subject 4/ADL/16.mp4#f112-175,0,4
Subject 4/ADL/16.mp4#f128-191,0,4
Subject 4/ADL/16.mp4#f144-207,0,4
Subject 4/ADL/17.mp4#f0-63,0,4
Subject 4/ADL/17.mp4#f16-79,0,4
Subject 4/ADL/17.mp4#f32-95,0,4
Subject 4/ADL/17.mp4#f48-111,0,4
Subject 4/ADL/17.mp4#f64-127,0,4
Subject 4/ADL/17.mp4#f80-143,0,4
Subject 4/ADL/17.mp4#f96-159,0,4
Subject 4/ADL/17.mp4#f112-175,0,4
Subject 4/ADL/18.mp4#f0-63,0,4
Subject 4/ADL/18.mp4#f16-79,0,4
Subject 4/ADL/18.mp4#f32-95,0,4
Subject 4/ADL/18.mp4#f48-111,0,4
Subject 4/ADL/18.mp4#f64-127,0,4
Subject 4/ADL/18.mp4#f80-143,0,4
Subject 4/ADL/18.mp4#f96-159,0,4
Subject 4/ADL/18.mp4#f112-175,0,4
Subject 4/ADL/18.mp4#f128-191,0,4
Subject 4/ADL/18.mp4#f144-207,0,4
Subject 4/ADL/18.mp4#f160-223,0,4
Subject 4/ADL/18.mp4#f176-239,0,4
Subject 4/ADL/18.mp4#f192-255,0,4
Subject 4/ADL/18.mp4#f208-271,0,4
Subject 4/ADL/18.mp4#f224-287,0,4
Subject 4/ADL/18.mp4#f240-303,0,4
Subject 4/ADL/18.mp4#f256-319,0,4
Subject 4/ADL/18.mp4#f272-335,0,4
Subject 4/ADL/18.mp4#f288-351,0,4
Subject 4/ADL/18.mp4#f304-367,0,4
Subject 4/ADL/18.mp4#f320-383,0,4
Subject 4/ADL/18.mp4#f336-399,0,4
Subject 4/ADL/18.mp4#f352-415,0,4
Subject 4/ADL/19.mp4#f0-63,0,4
Subject 4/ADL/19.mp4#f16-79,0,4
Subject 4/ADL/19.mp4#f32-95,0,4
Subject 4/ADL/19.mp4#f48-111,0,4
Subject 4/ADL/19.mp4#f64-127,0,4
Subject 4/ADL/19.mp4#f80-143,0,4
Subject 4/ADL/19.mp4#f96-159,0,4
Subject 4/ADL/19.mp4#f112-175,0,4
Subject 4/ADL/19.mp4#f128-191,0,4
Subject 4/ADL/19.mp4#f144-207,0,4
Subject 4/ADL/19.mp4#f160-223,0,4
Subject 4/ADL/19.mp4#f176-239,0,4
Subject 4/ADL/19.mp4#f192-255,0,4
Subject 4/ADL/19.mp4#f208-271,0,4
Subject 4/ADL/19.mp4#f224-287,0,4
Subject 4/ADL/20.mp4#f0-63,0,4
Subject 4/ADL/20.mp4#f16-79,0,4
Subject 4/ADL/20.mp4#f32-95,0,4
Subject 4/ADL/20.mp4#f48-111,0,4
Subject 4/ADL/20.mp4#f64-127,0,4
Subject 4/ADL/20.mp4#f80-143,0,4
Subject 4/ADL/20.mp4#f96-159,0,4
Subject 4/ADL/20.mp4#f112-175,0,4
Subject 4/ADL/20.mp4#f128-191,0,4
Subject 4/ADL/20.mp4#f144-207,0,4
Subject 4/ADL/20.mp4#f160-223,0,4
Subject 4/ADL/20.mp4#f176-239,0,4
Subject 4/ADL/20.mp4#f192-255,0,4
Subject 4/ADL/20.mp4#f208-271,0,4
Subject 4/ADL/20.mp4#f224-287,0,4
Subject 4/ADL/20.mp4#f240-303,0,4
Subject 4/ADL/20.mp4#f256-319,0,4
Subject 4/ADL/20.mp4#f272-335,0,4
Subject 4/ADL/20.mp4#f288-351,0,4
Subject 4/ADL/20.mp4#f304-367,0,4
Subject 4/ADL/20.mp4#f320-383,0,4
Subject 4/ADL/20.mp4#f336-399,0,4
Subject 4/ADL/20.mp4#f352-415,0,4
Subject 4/ADL/20.mp4#f368-431,0,4
Subject 4/ADL/20.mp4#f384-447,0,4
Subject 4/ADL/20.mp4#f400-463,0,4
Subject 4/ADL/20.mp4#f416-479,0,4
Subject 4/ADL/20.mp4#f432-495,0,4
Subject 4/ADL/20.mp4#f448-511,0,4
Subject 4/Fall/01.mp4#f16-79,1,4
Subject 4/Fall/01.mp4#f32-95,1,4
Subject 4/Fall/01.mp4#f48-111,1,4
Subject 4/Fall/01.mp4#f64-127,1,4
Subject 4/Fall/02.mp4#f0-63,1,4
Subject 4/Fall/02.mp4#f16-79,1,4
Subject 4/Fall/03.mp4#f16-79,1,4
Subject 4/Fall/03.mp4#f32-95,1,4
Subject 4/Fall/03.mp4#f48-111,1,4
Subject 4/Fall/03.mp4#f64-127,1,4
Subject 4/Fall/03.mp4#f80-143,1,4
Subject 4/Fall/03.mp4#f96-159,1,4
Subject 4/Fall/03.mp4#f112-175,1,4
Subject 4/Fall/03.mp4#f128-191,1,4
Subject 4/Fall/04.mp4#f0-63,1,4
Subject 4/Fall/04.mp4#f16-79,1,4
Subject 4/Fall/04.mp4#f32-95,1,4
Subject 4/Fall/04.mp4#f48-111,1,4
Subject 4/Fall/04.mp4#f64-127,1,4
Subject 4/Fall/05.mp4#f0-63,0,4
Subject 4/Fall/05.mp4#f16-79,0,4
Subject 4/Fall/05.mp4#f32-95,1,4
Subject 4/Fall/05.mp4#f48-111,1,4
Subject 4/Fall/05.mp4#f64-127,1,4
Subject 4/Fall/05.mp4#f80-143,1,4
Subject 4/Fall/05.mp4#f96-159,1,4
Subject 4/Fall/05.mp4#f112-175,1,4
Subject 4/Fall/05.mp4#f128-191,1,4
Subject 4/Fall/05.mp4#f144-207,1,4
Subject 4/Fall/06.mp4#f0-63,1,4
Subject 4/Fall/06.mp4#f16-79,1,4
Subject 4/Fall/06.mp4#f32-95,1,4
Subject 4/Fall/06.mp4#f48-111,1,4
Subject 4/Fall/06.mp4#f64-127,1,4
Subject 4/Fall/06.mp4#f80-143,1,4
Subject 4/Fall/06.mp4#f96-159,1,4
Subject 4/Fall/06.mp4#f112-175,1,4
Subject 4/Fall/07.mp4#f0-63,0,4
Subject 4/Fall/07.mp4#f32-95,1,4
Subject 4/Fall/07.mp4#f48-111,1,4
Subject 4/Fall/07.mp4#f64-127,1,4
Subject 4/Fall/07.mp4#f80-143,1,4
Subject 4/Fall/07.mp4#f96-159,1,4
Subject 4/Fall/07.mp4#f112-175,1,4
Subject 4/Fall/08.mp4#f0-63,0,4
Subject 4/Fall/08.mp4#f32-95,1,4
Subject 4/Fall/08.mp4#f48-111,1,4
Subject 4/Fall/08.mp4#f64-127,1,4
Subject 4/Fall/08.mp4#f80-143,1,4
Subject 4/Fall/08.mp4#f96-159,1,4
Subject 4/Fall/08.mp4#f112-175,1,4
Subject 4/Fall/09.mp4#f0-63,0,4
Subject 4/Fall/09.mp4#f32-95,1,4
Subject 4/Fall/09.mp4#f48-111,1,4
Subject 4/Fall/09.mp4#f64-127,1,4
Subject 4/Fall/09.mp4#f80-143,1,4
Subject 4/Fall/09.mp4#f96-159,1,4
Subject 4/Fall/09.mp4#f112-175,1,4
Subject 4/Fall/10.mp4#f0-63,0,4
Subject 4/Fall/10.mp4#f32-95,1,4
Subject 4/Fall/10.mp4#f48-111,1,4
Subject 4/Fall/10.mp4#f64-127,1,4
Subject 4/Fall/10.mp4#f80-143,1,4
Subject 4/Fall/11.mp4#f0-63,1,4
Subject 4/Fall/11.mp4#f16-79,1,4
Subject 4/Fall/11.mp4#f32-95,1,4
Subject 4/Fall/11.mp4#f48-111,1,4
Subject 4/Fall/11.mp4#f64-127,1,4
Subject 4/Fall/12.mp4#f0-63,1,4
Subject 4/Fall/12.mp4#f16-79,1,4
Subject 4/Fall/12.mp4#f32-95,1,4
Subject 4/Fall/12.mp4#f48-111,1,4
Subject 4/Fall/12.mp4#f64-127,1,4
Subject 4/Fall/13.mp4#f0-63,1,4
Subject 4/Fall/13.mp4#f16-79,1,4
Subject 4/Fall/13.mp4#f32-95,1,4
Subject 4/Fall/13.mp4#f48-111,1,4
Subject 4/Fall/13.mp4#f64-127,1,4
Subject 4/Fall/13.mp4#f80-143,1,4
Subject 4/Fall/14.mp4#f0-63,1,4
Subject 4/Fall/14.mp4#f16-79,1,4
Subject 4/Fall/14.mp4#f32-95,1,4
Subject 4/Fall/14.mp4#f48-111,1,4
Subject 4/Fall/14.mp4#f64-127,1,4
Subject 4/Fall/14.mp4#f80-143,1,4
Subject 4/Fall/15.mp4#f0-63,1,4
Subject 4/Fall/15.mp4#f16-79,1,4
Subject 4/Fall/15.mp4#f32-95,1,4
Subject 4/Fall/15.mp4#f48-111,1,4
Subject 4/Fall/15.mp4#f64-127,1,4
Subject 4/Fall/15.mp4#f80-143,1,4
Subject 4/Fall/16.mp4#f0-63,0,4
Subject 4/Fall/16.mp4#f16-79,0,4
Subject 4/Fall/16.mp4#f48-111,1,4
Subject 4/Fall/16.mp4#f64-127,1,4
Subject 4/Fall/16.mp4#f80-143,1,4
Subject 4/Fall/16.mp4#f96-159,1,4
Subject 4/Fall/16.mp4#f112-175,1,4
Subject 4/Fall/16.mp4#f128-191,1,4
Subject 4/Fall/16.mp4#f144-207,1,4
Subject 4/Fall/17.mp4#f0-63,0,4
Subject 4/Fall/17.mp4#f16-79,0,4
Subject 4/Fall/17.mp4#f48-111,1,4
Subject 4/Fall/17.mp4#f64-127,1,4
Subject 4/Fall/17.mp4#f80-143,1,4
Subject 4/Fall/17.mp4#f96-159,1,4
Subject 4/Fall/17.mp4#f112-175,1,4
Subject 4/Fall/17.mp4#f128-191,1,4
